629,25,64,65
630,67,12,38
631,81,23,49
632,43,89,46
633,75,25,11
634,71,12,96
635,88,62,23
636,6,45,91
637,49,31,45
638,34,81,77
639,21,93,69
640,86,36,31
641,7,57,57
642,92,68,41
643,15,32,15
644,45,96,90
645,48,42,26
646,77,48,86
647,93,75,64
648,63,90,39
649,17,59,87
650,59,47,66
651,35,20,6
652,67,69,12
653,49,93,22
654,62,12,34
655,16,83,68
656,36,88,11
657,13,57,79
658,1,16,15
659,98,76,82
660,84,40,96
661,78,3,82
662,8,58,14
663,73,73,45
664,87,89,2
665,96,11,5
666,48,16,19
667,2,6,27
668,20,6,49
669,15,32,21
670,33,69,74
671,40,54,4
672,13,24,75
673,67,39,19
674,60,86,7
675,31,23,30
676,3,57,72
677,36,6,76
678,79,27,3
679,65,20,17
680,22,80,7
681,76,88,36
682,52,50,51
683,85,9,91
684,7,57,87
685,76,71,21
686,86,87,70
687,18,65,88
688,74,55,68
689,92,79,25
690,15,20,74
691,66,88,44
692,9,66,5
693,59,48,33
694,44,35,45
695,81,78,77
696,31,8,72
697,43,29,79
698,79,97,85
699,33,44,76
700,93,45,88
701,73,34,59
702,49,77,77
703,26,19,92
704,51,3,76
705,37,33,46
706,91,87,84
707,47,27,76
708,72,93,26
709,7,42,83
710,37,40,20
711,28,97,98
712,84,51,82
713,73,69,58
714,10,21,50
715,46,95,82
716,95,56,1
717,94,64,22
718,60,49,50
719,97,2,4
720,80,41,76
721,2,14,54
722,32,7,70
723,72,29,53
724,62,10,68
725,26,66,31
726,17,64,25
727,41,69,13
728,27,8,64
729,82,75,73
730,44,57,79
731,19,47,91
732,79,23,3
733,91,7,52
734,87,27,72
735,30,13,19
736,86,47,85
737,63,48,99
738,3,27,51
739,37,92,95
740,44,37,1
741,53,90,85
742,2,61,32
743,68,16,44
744,3,52,40
745,5,11,10
746,75,95,54
747,67,5,94
748,67,16,95
749,8,57,26
750,26,75,34
751,84,76,27
752,92,51,2
753,9,12,18
754,97,27,76
755,22,72,58
756,18,21,99
757,59,67,19
758,5,21,97
759,55,98,63
760,92,31,68
761,31,9,89
762,92,14,81
763,92,92,71
764,87,88,12
765,45,89,49
766,11,59,89
767,41,6,50
768,87,55,21
769,76,39,50
770,87,55,50
771,33,84,78
772,98,95,42
773,33,25,69
774,55,36,25
775,10,40,68
776,58,99,72
777,31,81,25
778,70,37,78
779,14,22,56
780,54,39,27
781,85,96,31
782,12,15,88
783,1,55,69
784,35,31,84
785,20,85,52
786,30,30,96
787,55,89,62
788,83,58,47
789,65,46,50
790,72,22,99
791,94,48,86
792,2,11,42
793,11,84,64
794,57,26,90
795,37,22,22
796,16,56,40
797,74,20,16
798,84,92,48
799,17,81,20
800,2,94,95
801,79,42,21
802,70,65,83
803,79,49,90
804,88,66,6
805,86,87,5
806,50,14,77
807,35,83,5
808,45,8,59
809,1,6,12
810,47,79,92
811,73,27,8
812,55,92,78
813,51,24,22
814,34,87,40
815,25,72,95
816,19,24,99
817,75,47,25
818,90,76,7
819,77,35,36
820,92,17,60
821,27,36,24
822,75,52,43
823,45,62,17
824,23,22,37
825,16,4,63
826,3,29,46
827,48,32,17
828,98,86,71
829,12,75,30
830,89,67,91
831,50,13,66
832,14,28,68
833,6,60,44
834,10,94,15
835,28,17,52
836,50,92,89
837,58,78,96
838,12,60,3
839,53,24,21
840,50,82,66
841,59,37,72
842,23,5,67
843,47,85,98
844,46,96,35
845,43,67,76
846,65,33,18
847,22,73,17
848,31,53,15
849,98,2,97
850,66,57,25
851,78,34,6
852,78,19,17
853,99,44,77
854,64,80,80
855,43,53,68
856,9,86,17
857,10,11,50
858,64,93,66
859,69,87,17
860,74,70,41
861,98,67,62
862,86,44,11
863,34,80,63
864,14,55,60
865,76,39,36
866,48,19,8
867,83,97,69
868,16,32,41
869,22,44,43
870,16,91,12
871,65,63,81
872,2,56,78
873,90,41,9
874,23,53,68
875,51,74,91
876,37,12,3
877,74,22,11
878,16,78,99
879,1,6,42
880,90,70,95
881,59,43,20
882,34,50,97
883,37,97,43
884,10,74,32
885,63,95,8
886,50,59,53
887,28,16,1
888,25,89,86
889,15,86,3
890,50,74,17
891,71,63,23
892,9,54,51
893,39,87,5
894,42,83,83
895,24,30,22
896,10,19,42
897,30,63,47
898,70,43,99
899,29,72,89
900,61,23,30
901,47,53,72
902,76,38,60
903,16,41,79
904,27,37,96
905,3,78,1
906,44,94,44
907,39,6,28
908,41,47,25
909,96,79,70
910,8,68,74
911,2,26,99
912,39,50,95
913,10,43,34
914,54,21,14
915,82,56,62
916,39,1,59
917,7,59,73
918,28,64,10
919,39,69,35
920,96,21,94
921,86,37,94
922,61,46,37
923,53,20,77
924,53,40,98
925,32,92,11
926,33,28,2
927,93,93,30
928,9,17,42
929,4,56,28
930,38,36,25
931,71,38,42
932,27,79,29
933,8,88,96
934,10,9,46
935,57,9,55
936,4,75,79
937,8,63,3
938,24,13,89
939,37,58,42
940,75,89,91
941,22,3,60
942,74,39,12
943,31,91,83
944,76,59,54
945,42,26,66
946,91,85,6
947,19,40,34
948,16,41,40
949,77,92,37
950,99,29,25
951,91,46,48
952,21,34,46
953,75,81,47
954,25,25,69
955,48,69,19
956,23,23,36
957,45,52,88
958,34,74,67
959,37,48,49
960,19,83,59
961,69,26,10
962,91,71,9
963,18,82,89
964,75,78,52
965,83,64,64
966,89,89,41
967,99,13,59
968,99,28,83
969,71,48,22
970,98,74,66
971,53,15,46
972,31,60,49
973,33,21,17
974,58,86,42
975,43,83,11
976,9,10,65
977,1,22,82
978,9,15,78
979,20,88,13
980,71,54,34
981,14,38,47
982,15,11,60
983,24,93,68
984,78,36,71
985,98,55,58
986,2,64,73
987,16,22,96
988,8,99,41
989,49,36,49
990,90,55,49
991,38,40,56
992,61,39,17
993,52,28,15
994,69,77,42
995,75,53,10
996,48,30,92
997,91,25,38
998,11,57,58
999,29,31,46
1000,27,55,72
1001,10,7,51
1002,46,16,85
1003,10,23,72
1004,55,83,18
1005,65,35,3
1006,17,47,9
1007,55,85,13
1008,64,54,27
1009,18,96,22
1010,94,45,46
1011,62,62,96
1012,38,30,88
1013,63,88,60
1014,15,94,36
1015,1,62,75
1016,34,8,96
1017,56,63,62
1018,14,2,2
1019,61,31,83
1020,50,7,58
1021,54,68,78
1022,17,6,21
1023,53,84,48
1024,54,26,65
1025,59,88,51
1026,84,68,90
1027,3,18,90
1028,11,97,18
1029,13,60,90
1030,94,98,23
1031,90,17,59
1032,70,83,32
1033,15,64,98
1034,22,32,4
1035,69,15,80
1036,8,11,99
1037,77,99,4
1038,2,54,34
1039,39,34,33
1040,11,46,97
1041,83,7,90
1042,43,17,65
1043,5,55,22
1044,69,78,22
1045,3,40,1
1046,86,53,66
1047,82,26,46
1048,90,79,1
1049,60,70,12
1050,2,65,17
1051,4,93,21
1052,8,30,33
1053,34,47,86
1054,99,70,94
1055,62,88,37
1056,33,11,2
1057,47,12,58
1058,34,84,13
1059,18,61,83
1060,69,68,51
1061,85,86,45
1062,27,51,56
1063,5,61,83
1064,49,88,44
1065,65,76,81
1066,95,4,70
1067,46,60,76
1068,74,97,6
1069,84,59,77
1070,87,98,36
1071,17,8,81
1072,48,79,49
1073,39,5,17
1074,82,38,86
1075,56,58,20
1076,37,54,64
1077,37,47,37
1078,69,19,82
1079,65,37,62
1080,85,92,20
1081,98,77,69
1082,91,66,37
1083,73,10,64
1084,30,30,89
1085,65,16,22
1086,40,23,98
1087,96,55,20
1088,67,86,91
1089,27,55,82
1090,54,95,23
1091,79,89,62
1092,99,72,77
1093,47,48,55
1094,6,33,16
1095,97,6,17
1096,55,83,72
1097,82,39,65
1098,40,42,48
1099,42,16,63
1100,20,75,29
1101,56,8,82
1102,69,95,15
1103,83,48,23
1104,80,78,7
1105,85,28,34
1106,37,30,85
1107,58,44,78
1108,73,24,37
1109,6,81,23
1110,92,27,65
1111,57,34,75
1112,9,23,37
1113,19,83,63
1114,98,51,45
1115,3,89,64
1116,58,75,85
1117,62,13,86
1118,42,26,80
1119,46,10,78
1120,23,39,65
1121,25,98,61
1122,89,49,52
1123,10,49,13
1124,43,87,8
1125,98,11,18
1126,77,77,42
1127,38,16,39
1128,87,59,47
1129,42,46,51
1130,70,29,92
1131,12,79,42
1132,75,26,91
1133,42,54,25
1134,38,21,56
1135,77,25,7
1136,74,18,87
1137,49,53,33
1138,78,3,74
1139,10,28,71
1140,80,32,38
1141,4,4,73
1142,43,89,10
1143,76,57,87
1144,29,13,5
1145,12,59,4
1146,67,42,61
1147,80,45,58
1148,49,56,21
1149,60,74,14
1150,98,18,66
1151,22,84,18
1152,96,91,47
1153,83,73,7
1154,34,59,7
1155,63,13,44
1156,49,53,98
1157,61,29,43
1158,43,78,30
1159,79,87,97
1160,28,68,73
1161,46,54,79
1162,17,9,47
1163,2,94,92
1164,72,77,58
1165,77,47,67
1166,65,2,43
1167,51,7,14
1168,92,55,81
1169,8,14,67
1170,11,84,85
1171,12,11,3
1172,58,80,51
1173,29,52,23
1174,5,55,16
1175,24,32,2
1176,57,76,22
1177,59,91,41
1178,48,18,81
1179,47,24,8
1180,32,17,19
1181,14,95,64
1182,88,15,52
1183,4,32,52
1184,78,26,24
1185,87,49,49
1186,71,4,5
1187,91,11,82
1188,9,90,12
1189,51,11,39
1190,93,85,31
1191,61,96,76
1192,1,34,94
1193,67,25,43
1194,52,70,80
1195,53,27,52
1196,44,43,25
1197,8,10,78
1198,93,55,31
1199,17,56,30
1200,35,61,86
1201,91,37,28
1202,34,95,28
1203,22,46,33
1204,37,98,77
1205,25,64,9
1206,32,44,41
1207,92,24,77
1208,70,7,63
1209,49,43,39
1210,80,87,40
1211,36,8,96
1212,15,69,80
1213,46,51,92
1214,3,38,88
1215,45,93,68
1216,39,51,21
1217,3,21,86
1218,9,99,66
1219,33,78,52
1220,67,95,13
1221,90,57,36
1222,21,54,33
1223,87,42,59
1224,25,91,35
1225,90,21,90
1226,76,62,81
1227,39,46,72
1228,20,92,86
1229,33,31,59
1230,27,96,67
1231,6,3,1
1232,47,52,32
1233,66,81,3
1234,93,4,71
1235,15,98,6
1236,35,62,14
1237,67,7,49
1238,23,34,32
1239,79,12,35
1240,85,2,5
1241,7,85,95
1242,65,94,28
1243,22,94,98
1244,69,17,7
1245,81,53,60
1246,83,44,82
1247,3,19,74
1248,24,2,93
1249,46,36,90
1250,67,69,4
1251,3,13,93
1252,32,51,99
1253,15,35,12
1254,28,48,69
1255,11,74,48
1256,21,38,94
1257,56,2,36
1258,59,17,8
1259,48,17,53
1260,20,75,23
1261,21,52,56
1262,93,18,76
1263,67,69,76
1264,72,25,13
1265,1,75,38
1266,74,23,9
1267,47,23,45
1268,99,37,41
1269,35,62,8
1270,38,77,24
1271,39,34,87
1272,86,68,22
1273,74,85,15
1274,53,59,65
1275,57,6,89
1276,73,13,60
1277,11,3,37
1278,99,52,44
1279,82,73,3
1280,51,73,27
1281,2,82,81
1282,31,97,10
1283,3,78,10
1284,67,66,33
1285,75,45,4
1286,49,29,42
1287,90,83,79
1288,66,84,32
1289,48,16,3
1290,42,75,13
1291,27,98,6
1292,1,41,55
1293,28,83,44
1294,41,28,80
1295,28,56,32
1296,36,32,51
1297,91,28,27
1298,28,42,59
1299,13,88,66
1300,25,96,66
1301,81,23,95
1302,97,41,35
1303,37,83,76
1304,64,84,11
1305,65,49,6
1306,92,42,62
1307,85,97,7
1308,81,83,77
1309,75,8,81
1310,1,47,84
1311,41,81,38
1312,29,22,82
1313,13,39,45
1314,80,75,63
1315,62,58,25
1316,46,48,75
1317,93,99,16
1318,27,6,78
1319,44,40,48
1320,34,85,97
1321,21,24,98
1322,27,62,17
1323,82,20,61
1324,50,18,97
1325,9,23,44
1326,21,80,64
1327,70,75,52
1328,54,99,89
1329,86,51,47
1330,15,43,43
1331,21,33,59
1332,32,45,86
1333,1,15,73
1334,34,11,44
1335,4,30,21
1336,67,12,56
1337,41,33,18
1338,53,43,93
1339,68,32,55
1340,88,17,73
1341,20,42,93
1342,7,18,66
1343,78,28,58
1344,34,2,27
1345,32,92,56
1346,8,45,74
1347,31,39,4
1348,87,26,50
1349,18,16,84
1350,90,32,16
1351,57,48,78
1352,47,64,19
1353,58,52,47
1354,18,72,67
1355,50,19,10
1356,31,48,25
1357,29,67,55
1358,94,21,70
1359,51,94,89
1360,7,11,96
1361,94,92,6
1362,77,45,65
1363,25,66,99
1364,96,72,23
1365,91,4,72
1366,73,23,91
1367,19,46,87
1368,42,95,8
1369,86,69,43
1370,70,32,61
1371,62,30,15
1372,62,44,8
1373,31,24,62
1374,43,41,14
1375,4,31,44
1376,30,85,2
1377,63,62,60
1378,64,30,95
1379,92,25,84
1380,50,24,44
1381,75,95,11
1382,11,75,63
1383,73,67,46
1384,47,1,92
1385,22,35,80
1386,15,23,96
1387,44,29,12
1388,18,85,48
1389,74,37,56
1390,1,19,82
1391,6,15,77
1392,28,6,98
1393,47,34,2
1394,76,62,24
1395,29,26,37
1396,57,43,25
1397,27,66,29
1398,73,22,72
1399,92,76,52
1400,7,41,14
1401,14,47,93
1402,48,67,61
1403,43,28,70
1404,41,33,35
1405,15,60,87
1406,38,69,95
1407,58,35,25
1408,70,35,19
1409,42,43,59
1410,92,29,12
1411,68,55,28
1412,4,31,29
1413,20,16,47
1414,81,11,91
1415,4,93,86
1416,21,73,43
1417,93,43,39
1418,13,38,12
1419,57,26,79
1420,28,86,12
1421,41,30,87
1422,60,27,67
1423,32,63,16
1424,11,18,92
1425,35,72,1
1426,19,54,82
1427,89,78,27
1428,35,22,94
1429,74,77,14
1430,4,55,83
1431,25,17,61
1432,81,62,8
1433,58,27,87
1434,78,81,63
1435,97,91,74
1436,11,76,20
1437,8,43,55
1438,74,20,33
1439,85,50,92
1440,13,50,97
1441,39,55,42
1442,17,93,2
1443,22,58,77
1444,92,50,68
1445,8,7,78
1446,17,52,8
1447,82,30,71
1448,69,70,97
1449,60,10,77
1450,10,73,81
1451,86,10,57
1452,3,53,10
1453,73,18,29
1454,11,68,71
1455,94,20,74
1456,97,40,96
1457,12,84,21
1458,31,79,20
1459,80,60,58
1460,23,65,47
1461,45,40,94
1462,57,47,31
1463,50,64,53
1464,52,55,22
1465,28,96,41
1466,97,56,61
1467,50,88,2
1468,43,66,31
1469,32,11,32
1470,5,13,58
1471,75,53,70
1472,39,76,61
1473,26,30,12
1474,59,4,46
1475,36,15,40
1476,48,34,76
1477,90,51,77
1478,38,45,25
1479,58,32,92
1480,99,3,42
1481,41,38,31
1482,50,11,77
1483,36,16,71
1484,45,97,59
1485,49,74,60
1486,62,73,47
1487,22,80,65
1488,50,14,86
1489,46,51,86
1490,63,50,23
1491,1,11,39
1492,32,13,66
1493,27,26,11
1494,50,84,98
1495,12,8,49
1496,4,55,70
1497,62,94,22
1498,49,90,11
1499,17,64,11
1500,36,46,95
1501,58,96,63
1502,77,32,32
1503,92,66,36
1504,18,92,64
1505,97,85,38
1506,72,47,86
1507,97,67,19
1508,74,25,11
1509,99,51,3
1510,69,18,98
1511,66,52,15
1512,78,51,16
1513,43,80,60
1514,88,75,66
1515,97,87,14
1516,40,70,64
1517,70,55,99
1518,9,52,8
1519,23,71,96
1520,37,91,64
1521,5,67,89
1522,19,66,13
1523,22,26,22
1524,3,56,23
1525,69,96,46
1526,21,59,86
1527,89,24,6
1528,46,41,19
1529,80,34,71
1530,6,50,45
1531,38,1,56
1532,20,35,89
1533,79,45,59
1534,32,51,47
1535,6,12,99
1536,68,5,24
1537,64,76,12
1538,18,12,63
1539,36,69,72
1540,40,97,80
1541,28,25,4
1542,65,37,89
1543,51,95,17
1544,48,73,63
1545,14,20,97
1546,38,95,55
1547,76,66,97
1548,83,13,13
1549,76,40,2
1550,69,61,16
1551,55,77,62
1552,26,4,18
1553,16,19,30
1554,39,20,35
1555,25,68,48
1556,56,41,66
1557,8,68,34
1558,56,15,61
1559,39,1,46
1560,1,74,76
1561,18,89,31
1562,54,45,67
1563,58,38,3
1564,13,6,36
1565,70,81,3
1566,52,21,32
1567,67,68,12
1568,11,44,10
1569,89,20,75
1570,83,68,75
1571,28,24,53
1572,14,44,52
1573,86,87,26
1574,98,11,92
1575,26,35,70
1576,98,75,25
1577,98,66,3
1578,13,7,50
1579,92,66,21
1580,58,21,42
1581,64,21,82
1582,94,27,91
1583,63,25,55
1584,55,48,22
1585,92,76,49
1586,60,90,13
1587,92,63,79
1588,57,46,32
1589,49,7,91
1590,31,52,34
1591,19,95,82
1592,70,55,46
1593,94,57,22
1594,69,18,89
1595,43,59,61
1596,40,28,55
1597,52,61,36
1598,72,16,96
1599,10,48,31
1600,8,64,81
1601,54,67,92
1602,83,55,49
1603,61,9,21
1604,86,74,10
1605,36,26,90
1606,69,89,56
1607,6,76,95
1608,61,29,87
1609,98,94,34
1610,58,91,10
1611,82,27,11
1612,47,50,21
1613,90,67,23
1614,17,45,15
1615,19,63,29
1616,51,85,90
1617,66,32,10
1618,90,19,17
1619,25,54,81
1620,86,63,73
1621,55,9,19
1622,39,62,69
1623,23,22,73
1624,93,98,66
1625,65,11,10
1626,39,11,5
1627,50,6,27
1628,36,77,52
1629,81,61,10
1630,95,62,55
1631,80,17,70
1632,35,34,49
1633,19,91,80
1634,38,2,39
1635,66,85,78
1636,16,60,28
1637,36,23,59
1638,51,56,7
1639,1,98,41
1640,87,45,69
1641,89,3,85
1642,85,21,87
1643,13,80,10
1644,24,3,34
1645,90,69,6
1646,37,66,82
1647,54,65,58
1648,18,90,71
1649,20,78,91
1650,8,33,1
1651,37,34,14
1652,96,21,86
1653,92,79,53
1654,17,17,93
1655,81,81,82
1656,71,96,77
1657,68,5,93
1658,21,16,25
1659,98,25,52
1660,97,15,91
1661,19,21,46
1662,76,10,8
1663,11,96,77
1664,66,8,97
1665,44,59,23
1666,15,87,12
